0,1,1,0.09,0.12
1,1,1,0.08,0.15
2,1,1,0.08,0.09
3,1,1,0.07,0.06
4,1,1,0.08,0.09
5,1,1,0.08,0.06
6,1,1,0.1,0.15
7,1,1,0.08,0.06
8,1,1,0.07,0.06
9,1,1,0.07,0.06
10,1,1,0.08,0.06
11,1,1,0.08,0.06
12,1,1,0.08,0.06
13,1,1,0.08,0.12
14,1,1,0.08,0.09
15,1,1,0.06,0.06
16,1,1,0.08,0.15
17,1,1,0.08,0.09
18,1,1,0.08,0.12
19,1,1,0.1,0.12
20,1,1,0.07,0.12
21,1,1,0.07,0.06
22,1,1,0.08,0.06
23,1,1,0.08,0.06
24,1,1,0.08,0.12
25,1,1,0.08,0.12
26,1,1,0.09,0.15
27,1,1,0.09,0.09
28,1,1,0.1,0.12
29,1,1,0.09,0.18
30,1,1,0.07,0.06
31,1,1,0.08,0.09
32,1,1,0.08,0.06
33,1,1,0.07,0.06
34,1,1,0.1,0.12
35,1,1,0.08,0.06
36,1,1,0.08,0.09
37,1,1,0.09,0.12
38,1,1,0.07,0.06
39,1,1,0.08,0.06
40,1,1,0.08,0.06
41,1,1,0.07,0.09
42,1,1,0.07,0.06
43,1,1,0.08,0.06
44,1,1,0.08,0.06
45,1,1,0.06,0.06
46,1,1,0.07,0.12
47,1,1,0.08,0.06
48,1,1,0.08,0.18
49,1,1,0.09,0.18
50,1,1,0.09,0.12
51,1,1,0.07,0.06
52,1,1,0.07,0.06
53,1,1,0.08,0.06
54,1,1,0.09,0.18
55,1,1,0.1,0.15
56,1,1,0.07,0.12
57,1,1,0.07,0.06
58,1,1,0.08,0.09
59,1,1,0.08,0.12
60,1,1,0.08,0.06
61,1,1,0.08,0.09
62,1,1,0.1,0.18
63,1,1,0.08,0.09
64,1,1,0.07,0.06
65,1,1,0.07,0.06
66,1,1,0.07,0.06
67,1,1,0.27,0.03
68,1,1,0.12,0.18
69,1,1,0.07,0.06
70,1,1,0.08,0.06
71,1,1,0.08,0.12
72,1,1,0.09,0.12
73,1,1,0.11,0.15
74,1,1,0.08,0.15
75,1,1,0.08,0.06
76,1,1,0.07,0.06
77,1,1,0.07,0.06
78,1,1,0.07,0.09
79,1,1,0.08,0.12
80,1,1,0.07,0.06
81,1,1,0.11,0.18
82,1,1,0.07,0.09
83,1,1,0.08,0.09
84,1,1,0.09,0.12
85,1,1,0.08,0.12
86,1,1,0.07,0.06
87,1,1,0.07,0.15
88,1,1,0.09,0.12
89,1,1,0.07,0.06
90,1,1,0.09,0.09
91,1,1,0.08,0.06
92,1,1,0.08,0.06
93,1,1,0.08,0.09
94,1,1,0.06,0.06
95,1,1,0.07,0.09
96,1,1,0.08,0.09
97,1,1,0.07,0.06
98,1,1,0.07,0.06
99,1,1,0.07,0.09
100,1,1,0.07,0.06
101,1,1,0.07,0.06
102,1,1,0.07,0.15
103,1,1,0.07,0.09
104,1,1,0.08,0.09
105,1,1,0.08,0.15
106,1,1,0.07,0.06
107,1,1,0.06,0.06
108,1,1,0.09,0.15
109,1,1,0.08,0.18
110,1,1,0.07,0.06
111,1,1,0.06,0.06
112,1,1,0.07,0.06
113,1,1,0.09,0.12
114,1,1,0.08,0.15
115,1,1,0.07,0.06
116,1,1,0.08,0.06
117,1,1,0.08,0.09
118,1,1,0.08,0.09
119,1,1,0.07,0.06
120,1,1,0.07,0.06
121,1,1,0.06,0.06
122,1,1,0.07,0.06
123,1,1,0.08,0.06
124,1,1,0.08,0.06
125,1,1,0.07,0.12
126,1,1,0.08,0.09
127,1,1,0.08,0.06
128,1,1,0.09,0.12
129,1,1,0.07,0.06
130,1,1,0.08,0.18
131,1,1,0.08,0.09
132,1,1,0.09,0.15
133,1,1,0.07,0.06
134,1,1,0.07,0.06
135,1,1,0.09,0.18
136,1,1,0.07,0.06
137,1,1,0.07,0.06
138,1,1,0.1,0.09
139,1,1,0.12,0.15
140,1,1,0.09,0.12
141,1,1,0.07,0.06
142,1,1,0.08,0.09
143,1,1,0.08,0.06
144,1,1,0.07,0.06
145,1,1,0.08,0.09
146,1,1,0.07,0.06
147,1,1,0.1,0.12
148,1,1,0.09,0.09
149,1,1,0.08,0.09
150,1,1,0.07,0.06
151,1,1,0.08,0.06
152,1,1,0.08,0.06
153,1,1,0.07,0.06
154,1,1,0.1,0.15
155,1,1,0.07,0.06
156,1,1,0.08,0.06
157,1,1,0.08,0.12
158,1,1,0.06,0.06
159,1,1,0.07,0.12
160,1,1,0.08,0.12
161,1,1,0.08,0.06
162,1,1,0.09,0.09
163,1,1,0.07,0.06
164,1,1,0.07,0.06
165,1,1,0.1,0.15
166,1,1,0.07,0.12
167,1,1,0.09,0.12
168,1,1,0.08,0.15
169,1,1,0.06,0.06
170,1,1,0.08,0.06
171,1,1,0.22,0.12
172,1,1,0.26,0.03
173,1,1,0.25,0.03
174,1,1,0.23,0.03
175,1,1,0.26,0.03
176,1,1,0.09,0.09
177,1,1,0.09,0.12
178,1,1,0.08,0.09
179,1,1,0.12,0.15
180,1,1,0.07,0.06
181,1,1,0.09,0.12
182,1,1,0.08,0.06
183,1,1,0.08,0.09
184,1,1,0.07,0.15
185,1,1,0.08,0.06
186,1,1,0.07,0.09
187,1,1,0.09,0.12
188,1,1,0.07,0.09
189,1,1,0.07,0.06
190,1,1,0.08,0.09
191,1,1,0.08,0.09
192,1,1,0.06,0.06
193,2,1,0.08,0.06
194,2,1,0.08,0.06
195,7,3,0.05,0.06
196,7,3,0.06,0.09
197,7,3,0.05,0.09
198,7,3,0.04,0.09
199,7,3,0.06,0.15
200,7,3,0.06,0.06
201,7,3,0.05,0.09
202,7,3,0.05,0.06
203,7,3,0.05,0.12
204,7,3,0.05,0.09
205,7,3,0.05,0.06
206,7,3,0.06,0.09
207,7,3,0.05,0.09
208,7,3,0.04,0.12
209,7,3,0.05,0.09
210,7,3,0.05,0.09
211,7,3,0.05,0.09
212,7,3,0.05,0.09
213,7,3,0.05,0.09
214,7,3,0.05,0.06
215,7,3,0.05,0.06
216,7,3,0.05,0.09
217,7,3,0.05,0.09
218,7,3,0.05,0.09
219,7,3,0.05,0.15
220,7,3,0.05,0.09
221,7,3,0.04,0.09
222,7,3,0.05,0.09
223,7,3,0.05,0.15
224,7,3,0.05,0.12
225,7,3,0.05,0.09
226,7,3,0.04,0.09
227,7,3,0.05,0.18
228,7,3,0.05,0.15
229,7,3,0.05,0.18
230,7,3,0.05,0.06
231,7,3,0.05,0.09
232,7,3,0.05,0.09
233,7,3,0.05,0.09
234,7,3,0.06,0.15
235,7,3,0.05,0.09
236,7,3,0.05,0.06
237,7,3,0.05,0.15
238,7,3,0.05,0.09
