0,1,7,0.09,0.06
1,1,6,0.08,0.09
2,1,7,0.09,0.06
3,1,7,0.1,0.09
4,1,7,0.1,0.03
5,1,7,0.1,0.09
6,1,7,0.09,0.03
7,1,7,0.1,0.03
8,1,7,0.09,0.09
9,1,6,0.08,0.03
10,1,6,0.08,0.06
11,1,6,0.09,0.03
12,1,6,0.08,0.12
13,1,7,0.1,0.03
14,1,6,0.08,0.09
15,1,7,0.1,0.06
16,1,7,0.09,0.15
17,1,6,0.09,0.09
18,1,7,0.09,0.06
19,1,7,0.09,0.03
20,1,7,0.09,0.12
21,1,7,0.1,0.15
22,1,7,0.1,0.15
23,1,6,0.08,0.09
24,1,7,0.09,0.06
25,1,7,0.09,0.09
26,1,7,0.09,0.03
27,1,6,0.09,0.15
28,1,6,0.08,0.06
29,2,1,0.28,0.06
30,2,1,0.29,0.12
31,2,2,0.28,0.09
32,2,2,0.27,0.12
33,2,2,0.29,0.12
34,2,2,0.28,0.06
35,2,2,0.27,0.15
36,2,2,0.27,0.15
37,2,1,0.28,0.06
38,2,2,0.28,0.09
39,2,2,0.28,0.06
40,2,1,0.29,0.06
41,2,2,0.26,0.12
42,2,2,0.27,0.09
43,2,2,0.27,0.06
44,2,2,0.26,0.06
45,2,2,0.27,0.06
46,2,2,0.28,0.09
47,2,2,0.29,0.06
48,2,2,0.29,0.09
49,2,2,0.28,0.15
50,2,2,0.29,0.06
51,2,2,0.28,0.09
52,2,2,0.26,0.09
53,2,2,0.26,0.09
54,2,2,0.27,0.09
55,2,2,0.28,0.06
56,2,2,0.28,0.09
57,2,2,0.28,0.12
58,2,2,0.28,0.09
59,2,2,0.29,0.18
60,2,2,0.29,0.06
61,2,2,0.27,0.09
62,2,2,0.28,0.09
63,2,2,0.29,0.06
64,2,2,0.28,0.09
65,2,2,0.28,0.09
66,2,2,0.29,0.12
67,2,2,0.27,0.12
68,2,2,0.27,0.06
69,2,1,0.3,0.06
70,2,2,0.27,0.09
71,2,2,0.3,0.06
72,2,2,0.27,0.09
73,2,2,0.29,0.06
74,2,2,0.27,0.15
75,2,2,0.29,0.09
76,2,1,0.3,0.06
77,2,2,0.26,0.09
78,2,2,0.27,0.09
79,2,2,0.26,0.15
80,2,2,0.27,0.15
81,2,2,0.28,0.09
82,2,2,0.28,0.09
83,2,2,0.29,0.15
84,2,2,0.27,0.06
85,2,2,0.28,0.06
86,2,2,0.28,0.09
87,2,2,0.29,0.06
88,2,2,0.26,0.09
89,2,2,0.26,0.09
90,2,2,0.28,0.15
91,2,1,0.29,0.06
92,2,2,0.28,0.06
93,2,2,0.27,0.09
94,2,2,0.29,0.06
95,2,2,0.29,0.06
96,2,2,0.28,0.09
97,2,2,0.3,0.15
98,2,2,0.28,0.09
99,2,2,0.17,0.06
100,2,2,0.28,0.09
101,2,1,0.3,0.09
102,2,2,0.28,0.09
103,2,2,0.3,0.12
104,2,2,0.27,0.09
105,2,2,0.27,0.09
106,2,1,0.29,0.06
107,2,2,0.28,0.09
108,2,2,0.26,0.09
109,2,1,0.26,0.15
110,2,2,0.28,0.09
111,2,2,0.28,0.09
112,2,2,0.28,0.06
113,2,2,0.27,0.06
114,2,2,0.26,0.09
115,2,2,0.28,0.09
116,2,2,0.28,0.06
117,2,2,0.28,0.09
118,2,2,0.28,0.06
119,2,2,0.27,0.06
120,2,2,0.26,0.09
121,2,2,0.29,0.09
122,2,2,0.28,0.12
123,2,2,0.27,0.09
124,2,1,0.3,0.09
125,2,1,0.3,0.06
126,2,1,0.29,0.06
127,2,2,0.28,0.09
128,2,2,0.28,0.12
129,2,2,0.27,0.09
130,2,1,0.27,0.06
131,2,2,0.28,0.09
132,2,2,0.26,0.12
133,2,1,0.3,0.12
134,2,2,0.28,0.06
135,2,2,0.28,0.15
136,2,2,0.26,0.06
137,2,2,0.28,0.06
138,2,2,0.29,0.18
139,2,2,0.29,0.12
140,2,1,0.3,0.06
141,2,2,0.28,0.09
142,2,2,0.29,0.09
143,2,1,0.28,0.06
144,2,2,0.29,0.09
145,2,2,0.27,0.09
146,2,2,0.28,0.18
147,2,1,0.3,0.12
148,2,2,0.26,0.06
149,2,2,0.27,0.09
150,2,2,0.28,0.09
151,2,2,0.25,0.12
152,2,2,0.25,0.09
153,2,2,0.28,0.09
154,2,2,0.26,0.12
155,2,2,0.27,0.15
156,2,2,0.28,0.15
157,2,2,0.28,0.09
158,2,2,0.28,0.09
159,2,2,0.29,0.09
160,2,2,0.26,0.09
161,2,1,0.29,0.06
162,2,2,0.27,0.09
163,2,2,0.27,0.09
164,2,2,0.28,0.12
165,2,2,0.29,0.09
166,2,2,0.27,0.09
167,2,2,0.27,0.09
168,2,2,0.29,0.12
169,2,2,0.29,0.09
170,2,1,0.28,0.06
171,2,2,0.28,0.09
172,2,2,0.28,0.12
173,2,2,0.28,0.09
174,2,2,0.28,0.06
175,2,2,0.27,0.15
176,2,2,0.29,0.09
177,2,1,0.29,0.06
178,2,2,0.28,0.09
179,2,2,0.29,0.18
180,2,2,0.29,0.09
181,2,2,0.27,0.18
182,2,2,0.28,0.18
183,2,2,0.28,0.06
184,2,2,0.28,0.06
185,2,2,0.29,0.06
186,2,2,0.27,0.06
187,2,2,0.3,0.06
188,2,2,0.29,0.09
189,2,2,0.26,0.09
190,2,2,0.3,0.06
