0,1,1,0.08,0.03
1,1,1,0.05,0.03
2,1,1,0.1,0.12
3,1,1,0.05,0.03
4,1,1,0.09,0.12
5,1,1,0.07,0.09
6,1,1,0.07,0.06
7,1,1,0.06,0.06
8,1,1,0.08,0.06
9,1,1,0.09,0.12
10,1,1,0.08,0.09
11,1,1,0.06,0.06
12,1,1,0.07,0.09
13,1,1,0.07,0.06
14,1,1,0.04,0.06
15,1,1,0.07,0.06
16,1,1,0.06,0.12
17,1,1,0.07,0.06
18,1,1,0.07,0.06
19,1,1,0.08,0.09
20,1,1,0.08,0.06
21,1,1,0.05,0.03
22,1,1,0.05,0.03
23,1,1,0.2,0.12
24,1,1,0.07,0.12
25,1,1,0.1,0.09
26,1,1,0.1,0.12
27,1,1,0.08,0.06
28,1,1,0.08,0.06
29,1,1,0.09,0.06
30,1,1,0.07,0.03
31,1,1,0.07,0.03
32,1,1,0.07,0.06
33,1,1,0.12,0.12
34,1,1,0.06,0.06
35,1,1,0.07,0.03
36,1,1,0.08,0.06
37,1,1,0.06,0.06
38,1,1,0.09,0.06
39,1,1,0.14,0.12
40,1,1,0.06,0.06
41,1,1,0.06,0.06
42,1,1,0.08,0.06
43,1,1,0.04,0.12
44,1,1,0.05,0.03
45,1,1,0.05,0.03
46,1,1,0.1,0.06
47,1,1,0.1,0.06
48,1,1,0.03,0.09
49,1,1,0.03,0.12
50,1,1,0.03,0.12
51,1,1,0.03,0.12
52,1,1,0.04,0.12
53,1,1,0.04,0.09
54,1,1,0.03,0.06
55,1,1,0.03,0.03
56,1,1,0.09,0.03
57,1,1,0.17,0.06
58,1,1,0.1,0.12
59,1,1,0.11,0.09
60,1,1,0.1,0.06
61,1,1,0.14,0.09
62,1,1,0.1,0.06
63,1,1,0.06,0.06
64,1,1,0.03,0.03
65,1,1,0.04,0.06
66,1,1,0.03,0.06
67,1,1,0.03,0.12
68,1,1,0.08,0.06
69,1,1,0.03,0.06
70,1,1,0.04,0.12
71,1,1,0.04,0.06
72,1,1,0.03,0.06
73,1,1,0.03,0.06
74,1,1,0.03,0.06
75,1,1,0.03,0.03
76,1,1,0.03,0.03
77,1,1,0.03,0.03
78,1,1,0.04,0.03
79,1,1,0.03,0.09
80,1,1,0.03,0.03
81,1,1,0.03,0.06
82,1,1,0.03,0.06
83,1,1,0.03,0.06
84,1,1,0.03,0.12
85,1,1,0.07,0.03
86,1,1,0.1,0.12
87,1,1,0.06,0.06
88,1,1,0.06,0.06
89,1,1,0.14,0.03
90,1,1,0.1,0.09
91,1,1,0.28,0.09
92,1,1,0.09,0.06
93,1,1,0.05,0.06
94,1,1,0.11,0.15
95,1,1,0.08,0.15
96,1,1,0.09,0.09
