0,1,1,0.35,0.4
1,1,1,0.29,0.2
2,1,1,0.5,0.2
3,1,1,0.12,0.1
4,1,1,0.1,0.2
5,1,1,0.28,0.2
6,1,1,0.12,0.4
7,1,1,0.28,0.2
8,1,1,0.28,0.2
9,1,1,0.31,0.4
10,1,1,0.35,0.4
11,1,1,0.25,0.2
12,1,1,0.34,0.5
13,1,1,0.3,0.2
14,1,1,0.27,0.2
15,1,1,0.34,0.4
16,1,1,0.34,0.3
17,1,1,0.29,0.2
18,1,1,0.31,0.2
19,1,1,0.3,0.2
20,1,1,0.27,0.2
21,1,1,0.28,0.5
22,1,1,0.32,0.4
23,1,1,0.26,0.3
24,1,1,0.28,0.2
25,1,1,0.29,0.2
26,1,1,0.32,0.4
27,1,1,0.31,0.2
28,1,1,0.31,0.4
29,1,1,0.3,0.2
30,1,1,0.27,0.2
31,1,1,0.29,0.3
32,1,1,0.33,0.3
33,1,1,0.11,0.2
34,1,1,0.31,0.3
35,1,1,0.1,0.4
36,1,1,0.46,0.2
37,1,1,0.41,0.2
38,1,1,0.4,0.1
39,1,1,0.42,0.4
40,1,1,0.45,0.2
41,1,1,0.43,0.2
42,1,1,0.46,0.1
43,1,1,0.4,0.1
44,1,1,0.41,0.2
45,1,1,0.1,0.5
46,1,1,0.45,0.4
47,1,1,0.4,0.2
48,1,1,0.44,0.3
49,1,1,0.28,0.1
50,1,1,0.41,0.2
51,1,1,0.37,0.2
52,1,1,0.45,0.3
53,1,1,0.31,0.2
54,1,1,0.42,0.3
55,1,1,0.44,0.5
56,1,1,0.46,0.2
57,1,1,0.45,0.2
58,1,1,0.31,0.2
59,1,1,0.29,0.2
60,1,1,0.32,0.4
61,1,1,0.34,0.5
62,1,1,0.28,0.2
63,1,1,0.29,0.3
64,1,1,0.3,0.4
65,1,1,0.29,0.2
66,1,1,0.49,0.3
67,1,1,0.27,0.2
68,1,1,0.32,0.4
69,1,1,0.32,0.5
70,1,1,0.29,0.3
71,1,1,0.29,0.2
72,1,1,0.28,0.2
73,1,1,0.32,0.3
74,1,1,0.29,0.3
75,1,1,0.43,0.3
76,1,1,0.28,0.2
77,1,1,0.49,0.4
78,1,1,0.42,0.1
79,1,1,0.31,0.5
80,1,1,0.31,0.2
81,1,1,0.45,0.2
82,1,1,0.28,0.2
83,1,1,0.41,0.2
84,1,1,0.46,0.3
85,1,1,0.45,0.2
86,1,1,0.41,0.2
87,1,1,0.44,0.1
88,1,1,0.44,0.2
89,1,1,0.46,0.2
90,1,1,0.46,0.2
91,1,1,0.5,0.3
92,1,1,0.1,0.4
93,1,1,0.1,0.3
94,1,1,0.1,0.2
95,1,1,0.1,0.2
96,1,1,0.1,0.2
97,1,1,0.1,0.2
98,1,1,0.1,0.3
99,1,1,0.1,0.3
100,1,1,0.1,0.3
101,1,1,0.38,0.1
102,1,1,0.45,0.2
103,1,1,0.1,0.1
104,1,1,0.1,0.4
105,1,1,0.12,0.1
106,1,1,0.14,0.5
107,1,1,0.11,0.1
108,1,1,0.1,0.2
109,1,1,0.1,0.1
110,1,1,0.11,0.4
111,1,1,0.11,0.2
