0,1,1,0.07,0.03
1,1,1,0.09,0.03
2,1,1,0.17,0.12
3,1,1,0.15,0.03
4,1,1,0.15,0.03
5,1,1,0.11,0.03
6,1,1,0.11,0.06
7,1,1,0.07,0.03
8,1,1,0.11,0.03
9,1,1,0.12,0.09
10,1,1,0.08,0.03
11,1,1,0.12,0.06
12,1,1,0.1,0.03
13,1,1,0.13,0.06
14,1,1,0.1,0.12
15,1,1,0.15,0.12
16,1,1,0.16,0.03
17,1,1,0.13,0.09
18,1,1,0.11,0.03
19,1,1,0.1,0.06
20,1,1,0.1,0.06
21,1,1,0.09,0.03
22,1,1,0.12,0.09
23,1,1,0.07,0.03
24,1,1,0.14,0.12
25,1,1,0.09,0.06
26,1,1,0.09,0.03
27,1,1,0.16,0.06
28,1,1,0.13,0.09
29,1,1,0.11,0.09
30,1,1,0.18,0.06
31,1,1,0.12,0.09
32,1,1,0.09,0.03
33,1,1,0.14,0.12
34,1,1,0.06,0.03
35,1,1,0.12,0.03
36,1,1,0.11,0.06
37,1,1,0.13,0.12
38,1,1,0.11,0.03
39,1,1,0.1,0.06
40,1,1,0.12,0.06
41,1,1,0.14,0.09
42,1,1,0.1,0.06
43,1,1,0.21,0.06
44,1,1,0.14,0.09
45,1,1,0.16,0.12
46,1,1,0.17,0.09
47,1,1,0.15,0.15
48,1,1,0.18,0.03
49,1,1,0.12,0.09
50,1,1,0.15,0.09
51,1,1,0.08,0.03
52,1,1,0.1,0.06
53,1,1,0.09,0.03
54,1,1,0.09,0.03
55,1,1,0.11,0.03
56,1,1,0.1,0.09
57,1,1,0.14,0.09
58,1,1,0.16,0.03
59,1,1,0.1,0.03
60,1,1,0.1,0.06
61,1,1,0.15,0.12
62,1,1,0.13,0.09
63,1,1,0.07,0.03
64,1,1,0.15,0.12
65,1,1,0.08,0.03
66,1,1,0.09,0.06
67,1,1,0.23,0.09
68,1,1,0.13,0.12
69,1,1,0.14,0.03
70,1,1,0.09,0.03
71,1,1,0.16,0.15
72,1,1,0.12,0.06
73,1,1,0.09,0.09
74,1,1,0.09,0.06
75,1,1,0.09,0.03
76,1,1,0.11,0.03
77,1,1,0.07,0.03
78,1,1,0.09,0.03
