0,0,2,0.17,0.05
1,0,2,0.06,0.24
2,0,3,0.19,0.01
3,0,3,0.25,0.09
4,1,1,0.15,0.07
5,1,3,0.26,0.03
6,2,2,0.08,0.06
7,2,1,0.03,0.02
8,2,3,0.19,0.07
9,3,1,0.09,0.05
10,3,1,0.06,0.26
11,3,3,0.09,0.05
12,3,3,0.02,0.25
13,4,3,0.06,0.08
14,5,3,0.1,0.1
15,5,1,0.07,0.02
16,5,3,0.09,0.2
17,5,3,0.14,0.07
18,6,3,0.04,0.07
19,6,1,0.28,0.08
20,6,1,0.03,0.04
21,6,3,0.1,0.21
22,7,1,0.05,0.02
23,7,1,0.28,0.02
24,7,3,0.1,0.13
25,7,3,0.02,0.07
26,9,1,0.05,0.13
27,9,2,0.07,0.05
28,10,1,0.06,0.24
29,10,3,0.06,0.26
30,11,1,0.07,0.18
31,11,3,0.09,0.11
32,12,1,0.02,0.04
33,12,2,0.16,0.1
34,12,2,0.07,0.03
35,12,3,0.02,0.1
36,13,1,0.05,0.23
37,13,1,0.12,0.06
38,13,2,0.13,0.05
39,13,2,0.04,0.1
40,13,3,0.07,0.09
41,14,1,0.14,0.09
42,14,2,0.12,0.07
43,14,2,0.02,0.04
44,15,2,0.05,0.02
45,16,3,0.01,0.19
46,16,3,0.03,0.17
47,16,1,0.08,0.3
48,16,1,0.08,0.25
49,17,3,0.01,0.24
50,17,2,0.18,0.06
51,17,1,0.05,0.26
52,18,1,0.09,0.07
53,18,1,0.08,0.07
54,18,1,0.18,0.09
55,18,2,0.05,0.09
56,18,2,0.02,0.24
57,19,1,0.03,0.08
58,19,2,0.08,0.25
59,19,3,0.09,0.15
60,20,2,0.02,0.22
61,20,2,0.25,0.02
62,20,1,0.03,0.3
63,20,3,0.07,0.3
64,21,1,0.12,0.05
65,21,1,0.01,0.28
66,21,3,0.1,0.2
67,21,2,0.01,0.24
68,21,2,0.05,0.03
69,22,3,0.06,0.17
70,22,2,0.24,0.05
71,22,3,0.13,0.05
72,22,2,0.08,0.24
73,22,1,0.06,0.16
74,23,1,0.03,0.04
75,25,3,0.07,0.18
76,25,1,0.05,0.18
77,25,2,0.05,0.05
78,25,3,0.05,0.17
79,26,1,0.05,0.08
80,26,3,0.25,0.06
81,26,1,0.13,0.04
82,27,1,0.01,0.05
83,28,3,0.03,0.08
84,28,2,0.02,0.17
85,29,2,0.16,0.1
86,29,3,0.22,0.08
87,29,3,0.06,0.11
88,30,3,0.03,0.11
89,30,1,0.16,0.08
90,31,2,0.03,0.03
91,31,3,0.04,0.22
92,31,2,0.07,0.21
93,31,2,0.01,0.03
94,31,3,0.09,0.12
95,32,1,0.09,0.04
96,32,1,0.05,0.1
97,32,1,0.2,0.02
98,33,2,0.06,0.1
99,34,3,0.09,0.17
100,34,2,0.03,0.11
101,35,2,0.13,0.08
102,35,3,0.07,0.03
103,35,2,0.06,0.09
104,35,1,0.09,0.08
105,35,3,0.03,0.22
106,35,2,0.03,0.06
107,35,3,0.03,0.09
108,36,1,0.25,0.05
109,37,2,0.08,0.02
110,37,3,0.19,0.04
111,38,1,0.27,0.08
112,38,3,0.14,0.02
113,38,1,0.09,0.02
114,38,3,0.1,0.07
115,39,1,0.19,0.07
116,39,2,0.13,0.05
117,39,3,0.07,0.14
118,39,1,0.15,0.08
119,39,1,0.05,0.3
120,39,1,0.06,0.05
121,40,1,0.21,0.08
122,41,3,0.04,0.03
123,41,3,0.13,0.04
124,41,2,0.08,0.23
125,41,3,0.05,0.08
126,42,1,0.06,0.3
127,42,1,0.25,0.09
128,43,3,0.08,0.16
129,43,2,0.19,0.08
130,43,3,0.28,0.03
131,43,3,0.08,0.13
132,44,1,0.05,0.29
133,44,3,0.01,0.26
134,44,2,0.08,0.29
135,44,2,0.08,0.08
136,44,3,0.2,0.06
137,45,2,0.08,0.1
138,45,2,0.08,0.04
139,45,3,0.06,0.21
140,45,1,0.13,0.05
141,46,2,0.3,0.1
142,46,2,0.03,0.05
143,46,1,0.28,0.02
144,47,3,0.08,0.29
145,48,1,0.06,0.09
146,48,2,0.25,0.09
147,48,3,0.16,0.08
148,48,1,0.26,0.1
149,48,3,0.07,0.28
150,48,3,0.05,0.28
151,48,2,0.14,0.09
152,49,2,0.06,0.02
153,49,3,0.03,0.06
154,50,1,0.05,0.05
155,50,2,0.1,0.02
156,50,1,0.03,0.1
157,51,3,0.24,0.07
158,51,2,0.02,0.19
159,52,1,0.08,0.25
160,53,3,0.16,0.06
161,53,3,0.04,0.04
162,53,2,0.19,0.04
163,53,3,0.15,0.07
164,53,3,0.09,0.13
165,53,2,0.09,0.16
166,53,2,0.27,0.1
167,54,2,0.07,0.28
168,54,2,0.09,0.2
169,54,2,0.04,0.08
170,55,2,0.1,0.18
171,55,3,0.28,0.09
172,55,1,0.2,0.03
173,56,1,0.01,0.09
174,57,2,0.1,0.15
175,57,3,0.03,0.07
176,57,1,0.09,0.07
177,57,3,0.09,0.07
178,58,3,0.19,0.06
179,58,2,0.04,0.15
180,59,1,0.1,0.03
181,60,3,0.01,0.08
182,60,1,0.05,0.07
183,61,1,0.09,0.1
184,61,3,0.17,0.05
185,61,2,0.23,0.06
186,62,2,0.08,0.02
187,63,1,0.07,0.3
188,63,3,0.1,0.09
189,63,1,0.05,0.05
190,64,1,0.18,0.07
191,64,3,0.05,0.25
192,64,2,0.01,0.11
193,64,3,0.02,0.2
194,65,3,0.29,0.04
195,65,1,0.23,0.09
196,65,1,0.27,0.01
197,65,2,0.07,0.08
198,65,2,0.23,0.09
199,66,2,0.3,0.07
200,67,1,0.06,0.05
201,67,3,0.19,0.06
202,67,3,0.06,0.08
203,67,2,0.03,0.12
204,68,3,0.02,0.21
205,68,2,0.02,0.1
206,69,1,0.2,0.03
207,69,3,0.07,0.3
208,69,2,0.03,0.1
209,69,2,0.05,0.22
210,70,1,0.09,0.24
211,71,1,0.01,0.05
212,71,2,0.14,0.09
213,71,3,0.02,0.27
214,71,1,0.2,0.09
215,72,1,0.02,0.12
216,73,1,0.08,0.22
217,73,2,0.04,0.16
218,73,1,0.02,0.09
219,74,3,0.14,0.04
220,75,1,0.18,0.04
221,75,1,0.03,0.1
222,76,3,0.2,0.1
223,76,3,0.16,0.03
224,76,2,0.06,0.25
225,76,3,0.17,0.03
226,77,1,0.29,0.07
227,77,3,0.06,0.03
228,78,1,0.03,0.24
229,78,2,0.22,0.08
230,79,1,0.03,0.06
231,79,1,0.28,0.09
232,80,3,0.07,0.05
233,81,3,0.08,0.08
234,82,1,0.03,0.18
235,82,3,0.02,0.11
236,83,3,0.04,0.06
237,84,3,0.01,0.09
238,84,2,0.21,0.06
239,85,3,0.12,0.02
240,85,1,0.06,0.16
241,85,3,0.05,0.04
242,86,1,0.24,0.05
243,87,1,0.06,0.1
244,87,1,0.01,0.25
245,87,1,0.09,0.27
246,89,3,0.06,0.25
247,89,2,0.01,0.29
248,89,2,0.04,0.06
249,90,3,0.14,0.02
250,90,1,0.21,0.07
251,90,1,0.09,0.05
252,90,3,0.27,0.07
253,90,2,0.07,0.18
254,90,3,0.18,0.06
255,91,2,0.02,0.05
256,91,1,0.29,0.08
257,91,1,0.07,0.2
258,91,3,0.16,0.05
259,92,3,0.11,0.05
260,93,1,0.03,0.22
261,93,1,0.04,0.13
262,93,2,0.23,0.02
263,93,3,0.03,0.06
264,94,1,0.1,0.02
265,94,1,0.03,0.17
266,94,2,0.09,0.23
267,95,3,0.26,0.08
268,95,1,0.15,0.09
269,95,2,0.05,0.26
270,96,2,0.09,0.08
271,97,2,0.22,0.09
272,98,1,0.16,0.08
273,98,2,0.05,0.09
274,98,2,0.05,0.05
275,99,1,0.01,0.28
276,99,1,0.19,0.08
277,99,1,0.08,0.1
278,99,1,0.05,0.04
279,100,3,0.08,0.17
280,100,3,0.11,0.06
