0,0,3,0.03,0.05
1,1,3,0.01,0.07
2,1,3,0.08,0.04
3,3,3,0.01,0.03
4,4,2,0.03,0.09
5,6,1,0.07,0.05
6,6,3,0.04,0.03
7,8,2,0.02,0.02
8,8,3,0.07,0.01
9,9,2,0.07,0.02
10,9,3,0.04,0.1
11,9,3,0.09,0.06
12,9,1,0.02,0.06
13,10,1,0.04,0.03
14,10,3,0.09,0.07
15,10,3,0.01,0.06
16,10,3,0.08,0.08
17,11,1,0.07,0.08
18,11,3,0.06,0.07
19,12,3,0.09,0.1
20,12,3,0.07,0.03
21,15,3,0.09,0.02
22,15,2,0.05,0.02
23,15,1,0.02,0.06
24,15,3,0.07,0.04
25,19,3,0.04,0.05
26,19,2,0.07,0.02
27,21,2,0.03,0.08
28,21,2,0.06,0.02
29,21,3,0.02,0.05
30,21,1,0.03,0.02
31,22,3,0.03,0.05
32,22,1,0.08,0.08
33,24,2,0.08,0.07
34,25,2,0.03,0.03
35,25,1,0.05,0.1
36,25,1,0.07,0.02
37,26,2,0.03,0.02
38,27,2,0.05,0.05
39,28,1,0.04,0.06
40,29,1,0.05,0.05
41,29,1,0.05,0.02
42,29,2,0.05,0.02
43,30,2,0.08,0.06
44,30,3,0.09,0.09
45,31,3,0.04,0.03
46,31,1,0.04,0.09
47,32,3,0.07,0.02
48,33,3,0.09,0.06
49,33,1,0.09,0.08
50,33,1,0.02,0.05
51,34,1,0.02,0.04
52,34,2,0.05,0.01
53,35,2,0.06,0.02
54,35,3,0.06,0.08
55,35,3,0.08,0.04
56,36,2,0.07,0.07
57,36,3,0.05,0.08
58,36,2,0.06,0.04
59,37,2,0.03,0.05
60,37,2,0.06,0.07
61,37,2,0.09,0.04
62,37,3,0.03,0.06
63,38,3,0.08,0.02
64,38,1,0.07,0.07
65,38,1,0.06,0.09
66,38,1,0.07,0.05
67,39,2,0.01,0.02
68,39,2,0.06,0.08
69,40,1,0.05,0.07
70,41,1,0.03,0.03
71,41,2,0.1,0.06
72,41,3,0.02,0.02
73,42,2,0.01,0.04
74,43,3,0.08,0.09
75,44,2,0.03,0.06
76,44,2,0.04,0.05
77,44,3,0.04,0.07
78,46,2,0.06,0.06
79,47,3,0.04,0.09
80,48,1,0.07,0.08
81,48,2,0.06,0.09
82,49,1,0.03,0.07
83,49,2,0.1,0.01
84,49,1,0.02,0.02
85,50,2,0.04,0.04
86,50,2,0.03,0.02
87,50,2,0.07,0.04
88,51,3,0.07,0.01
89,51,3,0.09,0.01
90,51,3,0.09,0.04
91,51,2,0.08,0.04
92,52,3,0.05,0.06
93,53,3,0.09,0.07
94,53,2,0.07,0.06
95,53,1,0.01,0.06
96,55,2,0.08,0.06
97,56,3,0.09,0.02
98,58,1,0.08,0.04
99,58,1,0.05,0.08
100,59,3,0.07,0.04
101,59,2,0.09,0.02
102,59,3,0.07,0.06
103,60,1,0.06,0.08
104,61,2,0.04,0.09
105,61,3,0.06,0.08
106,61,1,0.01,0.03
107,62,3,0.05,0.05
108,62,2,0.04,0.06
109,62,2,0.08,0.07
110,62,2,0.07,0.04
111,63,3,0.06,0.07
112,64,2,0.07,0.05
113,64,3,0.05,0.02
114,64,2,0.02,0.07
115,64,2,0.1,0.01
116,65,1,0.1,0.09
117,65,2,0.04,0.06
118,65,2,0.07,0.02
119,67,1,0.04,0.07
120,68,3,0.04,0.06
121,68,2,0.09,0.07
122,68,1,0.01,0.05
123,69,3,0.08,0.01
124,69,3,0.04,0.09
125,69,3,0.07,0.01
126,70,3,0.05,0.09
127,71,2,0.09,0.02
128,72,3,0.07,0.04
129,72,3,0.03,0.1
130,72,3,0.06,0.07
131,73,2,0.03,0.08
132,73,2,0.04,0.02
133,73,1,0.04,0.06
134,73,1,0.03,0.01
135,75,2,0.03,0.06
136,76,2,0.05,0.01
137,76,1,0.05,0.02
138,76,1,0.03,0.02
139,76,2,0.1,0.02
140,77,3,0.06,0.09
141,78,3,0.05,0.03
142,78,1,0.09,0.07
143,78,1,0.08,0.01
144,79,2,0.09,0.07
145,81,3,0.07,0.07
146,82,3,0.06,0.09
147,84,3,0.06,0.06
148,84,2,0.02,0.09
149,84,1,0.04,0.1
150,84,2,0.09,0.03
151,85,3,0.1,0.06
152,85,1,0.09,0.05
153,86,1,0.08,0.06
154,86,2,0.09,0.02
155,88,2,0.02,0.1
156,89,1,0.1,0.09
157,89,3,0.05,0.08
158,91,1,0.06,0.03
159,91,3,0.07,0.08
160,91,3,0.04,0.03
161,92,3,0.08,0.1
162,93,2,0.03,0.04
163,94,3,0.01,0.08
164,94,2,0.05,0.09
165,94,3,0.04,0.02
166,95,2,0.08,0.07
167,97,1,0.09,0.03
168,98,3,0.08,0.05
169,98,2,0.09,0.05
170,98,3,0.06,0.1
171,98,1,0.01,0.09
172,99,2,0.03,0.09
173,99,3,0.03,0.08
174,100,2,0.1,0.02
175,101,3,0.02,0.06
176,101,3,0.04,0.02
177,101,1,0.03,0.1
178,102,2,0.05,0.1
179,105,1,0.03,0.05
180,105,1,0.03,0.07
181,105,2,0.07,0.06
182,106,2,0.1,0.02
183,107,2,0.09,0.08
184,107,1,0.1,0.04
185,107,3,0.05,0.04
186,107,1,0.09,0.07
187,109,3,0.03,0.06
188,111,3,0.07,0.02
189,113,2,0.1,0.04
190,113,3,0.04,0.02
191,113,2,0.08,0.08
192,114,2,0.02,0.04
193,115,1,0.05,0.09
194,116,2,0.02,0.05
195,117,2,0.09,0.06
196,117,1,0.06,0.07
197,118,1,0.02,0.1
198,118,3,0.04,0.02
199,119,1,0.03,0.04
200,119,1,0.07,0.09
201,120,3,0.05,0.08
202,121,2,0.08,0.03
203,121,2,0.06,0.08
204,122,1,0.08,0.06
205,123,2,0.01,0.08
206,123,3,0.09,0.04
207,124,1,0.02,0.04
208,125,3,0.06,0.08
209,126,3,0.08,0.01
210,127,1,0.03,0.1
211,128,2,0.05,0.06
212,128,1,0.08,0.05
213,130,3,0.01,0.06
214,133,3,0.04,0.08
215,134,1,0.09,0.09
216,134,2,0.05,0.05
217,135,1,0.07,0.07
218,136,2,0.05,0.02
219,138,3,0.04,0.04
220,138,2,0.01,0.08
221,138,3,0.04,0.05
222,139,1,0.07,0.03
223,139,1,0.09,0.05
224,139,2,0.01,0.03
225,141,3,0.02,0.09
226,142,3,0.01,0.03
227,143,3,0.04,0.03
228,144,2,0.07,0.07
229,144,2,0.1,0.09
230,144,3,0.08,0.07
231,146,3,0.08,0.09
232,146,2,0.08,0.09
233,147,2,0.07,0.06
234,147,2,0.03,0.03
235,147,1,0.01,0.01
236,148,2,0.05,0.07
237,149,3,0.06,0.07
238,149,3,0.02,0.03
239,150,3,0.02,0.04
240,150,2,0.04,0.04
241,150,2,0.04,0.05
242,151,2,0.01,0.07
243,152,2,0.04,0.04
244,152,3,0.05,0.06
245,154,3,0.1,0.04
246,155,3,0.02,0.07
247,155,2,0.09,0.05
248,156,1,0.03,0.01
249,156,1,0.08,0.05
250,156,2,0.03,0.03
251,157,1,0.03,0.09
252,158,2,0.04,0.04
253,159,3,0.1,0.06
254,159,2,0.05,0.07
255,159,2,0.07,0.04
256,160,3,0.05,0.09
257,161,1,0.01,0.09
258,161,2,0.06,0.1
259,162,3,0.03,0.01
260,163,3,0.1,0.04
261,163,1,0.05,0.08
262,164,2,0.02,0.09
263,164,2,0.06,0.1
264,167,1,0.03,0.01
265,168,3,0.06,0.03
266,168,1,0.03,0.1
267,168,3,0.09,0.01
268,169,2,0.06,0.08
269,169,3,0.06,0.07
270,170,2,0.02,0.08
271,170,1,0.04,0.07
272,171,2,0.06,0.01
273,172,2,0.09,0.02
274,172,2,0.09,0.01
275,172,2,0.02,0.1
276,172,3,0.08,0.07
277,173,2,0.07,0.03
278,174,1,0.1,0.04
279,175,3,0.09,0.06
280,175,3,0.07,0.1
281,176,2,0.08,0.05
282,179,2,0.07,0.02
283,179,3,0.07,0.06
284,181,2,0.08,0.08
285,182,3,0.02,0.09
286,182,3,0.05,0.08
287,183,2,0.06,0.04
288,184,2,0.09,0.01
289,184,3,0.07,0.1
290,184,3,0.04,0.08
291,186,1,0.02,0.09
292,186,3,0.08,0.04
293,187,2,0.1,0.02
294,187,3,0.01,0.04
295,188,1,0.03,0.08
296,188,2,0.03,0.02
297,188,2,0.02,0.04
298,189,3,0.07,0.06
299,189,2,0.01,0.03
300,190,2,0.07,0.1
301,190,3,0.02,0.09
302,191,3,0.06,0.06
303,191,2,0.05,0.02
304,191,1,0.03,0.03
305,192,2,0.05,0.05
306,192,3,0.05,0.06
307,194,1,0.07,0.03
308,195,1,0.02,0.06
309,195,2,0.04,0.08
310,195,3,0.05,0.09
311,196,3,0.06,0.03
312,196,2,0.03,0.03
313,197,2,0.08,0.03
314,197,3,0.03,0.07
315,197,2,0.07,0.01
316,198,1,0.08,0.08
317,198,3,0.1,0.09
318,199,2,0.1,0.05
319,199,1,0.05,0.09
320,200,2,0.09,0.05
321,200,2,0.01,0.03
322,201,1,0.02,0.04
323,203,3,0.09,0.06
324,203,3,0.08,0.01
325,203,2,0.02,0.02
326,204,3,0.09,0.01
327,205,1,0.04,0.02
328,206,2,0.06,0.03
329,207,3,0.03,0.09
330,208,3,0.09,0.03
331,209,3,0.08,0.07
332,211,2,0.03,0.02
333,212,1,0.09,0.06
334,213,1,0.05,0.06
335,214,2,0.07,0.06
336,214,1,0.03,0.02
337,215,3,0.02,0.02
338,216,1,0.06,0.03
339,216,2,0.02,0.05
340,216,1,0.06,0.01
341,217,3,0.05,0.06
342,217,3,0.06,0.1
343,219,3,0.06,0.07
344,220,1,0.02,0.08
345,221,2,0.05,0.06
346,222,3,0.05,0.09
347,223,2,0.01,0.08
348,223,1,0.04,0.08
349,224,2,0.05,0.08
350,224,3,0.06,0.07
351,225,3,0.07,0.1
352,225,3,0.07,0.04
353,225,2,0.05,0.09
354,226,2,0.08,0.03
355,227,3,0.08,0.09
356,227,3,0.07,0.04
357,228,3,0.02,0.08
358,228,1,0.03,0.07
359,229,1,0.06,0.02
360,229,1,0.03,0.04
361,230,1,0.03,0.05
362,230,2,0.05,0.06
363,233,3,0.09,0.06
364,233,2,0.04,0.05
365,234,3,0.09,0.04
366,235,1,0.06,0.02
367,235,3,0.03,0.07
368,235,3,0.02,0.04
369,235,3,0.09,0.04
370,235,2,0.08,0.09
371,235,1,0.05,0.04
372,235,3,0.1,0.03
373,236,3,0.09,0.02
374,236,1,0.02,0.05
375,236,1,0.09,0.03
376,236,1,0.03,0.06
377,236,3,0.02,0.09
378,239,2,0.06,0.1
379,239,2,0.02,0.04
380,240,3,0.05,0.05
381,240,1,0.08,0.09
382,241,3,0.1,0.06
383,241,2,0.02,0.06
384,243,1,0.08,0.01
385,243,2,0.07,0.06
386,243,1,0.02,0.03
387,244,2,0.04,0.02
388,244,2,0.04,0.08
389,244,3,0.07,0.08
390,245,2,0.06,0.1
391,245,3,0.01,0.09
392,246,2,0.06,0.05
393,246,3,0.1,0.07
394,246,2,0.07,0.05
395,246,1,0.07,0.05
396,247,3,0.01,0.1
397,247,2,0.04,0.07
398,248,2,0.08,0.02
399,249,3,0.06,0.04
400,249,3,0.09,0.06
401,249,3,0.06,0.1
402,249,3,0.04,0.06
403,250,2,0.03,0.09
404,250,1,0.04,0.05
405,250,2,0.04,0.06
406,251,1,0.02,0.06
407,254,1,0.08,0.09
408,255,2,0.05,0.09
409,256,2,0.06,0.06
410,260,3,0.09,0.09
411,260,1,0.07,0.04
412,261,3,0.04,0.03
413,261,2,0.03,0.06
414,261,2,0.01,0.06
415,262,1,0.05,0.07
416,263,2,0.06,0.02
417,264,2,0.02,0.07
418,264,1,0.03,0.02
419,264,1,0.08,0.06
420,265,2,0.06,0.09
421,265,1,0.05,0.09
422,266,1,0.1,0.07
423,266,3,0.08,0.08
424,266,2,0.02,0.09
425,266,2,0.02,0.02
426,267,1,0.06,0.07
427,267,2,0.08,0.08
428,268,2,0.07,0.03
429,268,1,0.05,0.05
430,269,1,0.06,0.08
431,269,3,0.08,0.09
432,271,2,0.04,0.06
433,271,1,0.05,0.08
434,271,3,0.06,0.01
435,272,3,0.02,0.07
436,272,1,0.06,0.06
437,273,3,0.07,0.05
438,273,3,0.03,0.01
439,273,2,0.06,0.02
440,274,1,0.1,0.05
441,274,1,0.02,0.05
442,274,2,0.09,0.1
443,274,1,0.1,0.1
444,275,2,0.05,0.02
445,276,1,0.1,0.1
446,277,2,0.08,0.08
447,278,2,0.03,0.08
448,278,1,0.08,0.08
449,278,3,0.08,0.06
450,279,1,0.07,0.03
451,280,2,0.07,0.09
452,280,3,0.01,0.01
453,280,3,0.09,0.09
454,280,1,0.01,0.02
455,281,3,0.07,0.05
456,282,3,0.06,0.02
457,283,1,0.02,0.09
458,283,1,0.07,0.06
459,284,3,0.1,0.09
460,285,1,0.02,0.04
461,285,1,0.06,0.02
462,285,1,0.03,0.08
463,285,1,0.02,0.03
464,285,2,0.05,0.05
465,287,3,0.09,0.08
466,287,3,0.06,0.02
467,287,1,0.07,0.03
468,288,1,0.01,0.03
469,288,2,0.07,0.08
470,289,2,0.09,0.03
471,289,2,0.01,0.08
472,289,2,0.08,0.04
473,290,3,0.08,0.08
474,291,1,0.07,0.01
475,292,1,0.05,0.03
476,292,3,0.01,0.04
477,295,3,0.07,0.03
478,295,3,0.02,0.05
479,295,3,0.04,0.05
480,296,3,0.02,0.02
481,296,2,0.06,0.09
482,297,1,0.06,0.03
483,298,1,0.03,0.03
484,298,2,0.02,0.02
485,298,3,0.09,0.05
486,299,1,0.07,0.04
487,300,2,0.1,0.04
488,300,3,0.02,0.06
489,300,3,0.04,0.03
490,302,1,0.09,0.02
491,302,2,0.04,0.04
492,303,1,0.09,0.04
493,305,2,0.03,0.06
494,305,2,0.07,0.08
495,305,1,0.04,0.06
496,305,3,0.02,0.02
497,305,1,0.09,0.06
498,306,1,0.04,0.07
499,306,1,0.03,0.09
500,307,2,0.08,0.07
501,307,3,0.1,0.1
502,308,2,0.07,0.05
503,308,3,0.05,0.1
504,309,2,0.04,0.09
505,309,2,0.1,0.08
506,309,1,0.02,0.04
507,310,2,0.02,0.04
508,310,3,0.04,0.02
509,311,2,0.03,0.03
510,312,1,0.08,0.1
511,312,1,0.08,0.09
512,314,1,0.07,0.05
513,314,2,0.02,0.06
514,315,2,0.07,0.08
515,316,3,0.04,0.06
516,318,3,0.02,0.07
517,320,3,0.03,0.06
518,321,1,0.01,0.08
519,321,2,0.05,0.05
520,322,3,0.09,0.02
521,322,2,0.05,0.05
522,323,1,0.07,0.09
523,325,1,0.06,0.04
524,326,2,0.09,0.08
525,326,2,0.06,0.07
526,327,2,0.08,0.05
527,327,2,0.03,0.02
528,327,1,0.06,0.05
529,327,2,0.05,0.02
530,328,1,0.07,0.03
531,328,2,0.03,0.06
532,330,3,0.08,0.04
533,330,3,0.03,0.02
534,330,3,0.04,0.04
535,330,3,0.05,0.04
536,331,2,0.03,0.02
537,331,1,0.08,0.03
538,332,1,0.04,0.05
539,332,1,0.05,0.04
540,333,2,0.02,0.07
541,333,2,0.05,0.04
542,333,1,0.06,0.01
543,333,2,0.03,0.1
544,333,1,0.05,0.06
545,334,3,0.06,0.02
546,335,1,0.03,0.04
547,335,1,0.03,0.07
548,335,1,0.01,0.05
549,335,3,0.05,0.04
550,336,3,0.06,0.09
551,337,3,0.01,0.04
552,337,2,0.01,0.04
553,337,3,0.08,0.06
554,338,3,0.03,0.07
555,338,1,0.04,0.07
556,338,2,0.09,0.09
557,339,1,0.09,0.06
558,339,3,0.08,0.02
559,340,1,0.04,0.07
560,340,1,0.1,0.07
561,342,3,0.09,0.02
562,342,3,0.01,0.06
563,343,3,0.03,0.05
564,343,3,0.03,0.03
565,344,3,0.05,0.08
566,344,1,0.09,0.05
567,344,2,0.02,0.07
568,345,3,0.1,0.04
569,345,3,0.04,0.07
570,347,1,0.1,0.08
571,347,3,0.02,0.01
572,348,1,0.05,0.09
573,348,3,0.04,0.08
574,348,3,0.03,0.07
575,348,3,0.03,0.03
576,348,3,0.02,0.09
577,349,1,0.02,0.06
578,349,3,0.03,0.04
579,350,1,0.08,0.08
580,350,1,0.05,0.04
581,350,3,0.04,0.04
582,352,2,0.08,0.07
583,353,2,0.06,0.04
584,353,2,0.09,0.05
585,356,3,0.04,0.04
586,356,2,0.07,0.03
587,357,1,0.05,0.06
588,358,2,0.02,0.05
589,358,2,0.02,0.07
590,358,1,0.1,0.02
591,359,1,0.08,0.02
592,359,1,0.05,0.05
593,359,3,0.09,0.03
594,360,1,0.06,0.05
595,361,3,0.03,0.09
596,361,1,0.05,0.1
597,361,3,0.05,0.02
598,362,3,0.09,0.03
599,363,2,0.03,0.02
600,364,1,0.09,0.09
601,365,1,0.01,0.05
602,365,3,0.04,0.1
603,365,3,0.01,0.03
604,366,3,0.04,0.05
605,366,1,0.07,0.04
606,366,1,0.03,0.04
607,367,2,0.04,0.03
608,368,3,0.01,0.1
609,369,3,0.06,0.05
610,371,3,0.04,0.06
611,371,2,0.06,0.03
612,371,1,0.06,0.1
613,373,3,0.08,0.03
614,373,2,0.09,0.08
615,373,2,0.04,0.03
616,373,2,0.05,0.09
617,373,2,0.06,0.02
618,375,2,0.03,0.02
619,375,2,0.03,0.06
620,375,1,0.09,0.08
621,376,1,0.06,0.08
622,376,3,0.07,0.05
623,376,2,0.04,0.08
624,376,3,0.06,0.05
625,377,3,0.06,0.08
626,378,2,0.08,0.07
627,378,1,0.08,0.03
628,379,3,0.06,0.03
629,379,2,0.06,0.04
630,379,3,0.04,0.04
631,380,1,0.03,0.02
632,380,2,0.03,0.05
633,380,3,0.1,0.1
634,380,2,0.02,0.03
635,380,3,0.01,0.02
636,381,1,0.09,0.03
637,381,2,0.06,0.04
638,383,2,0.09,0.08
639,383,2,0.07,0.09
640,384,2,0.09,0.02
641,384,2,0.1,0.01
642,385,2,0.02,0.05
643,386,3,0.04,0.05
644,387,1,0.05,0.09
645,388,1,0.06,0.04
646,390,1,0.09,0.04
647,390,3,0.07,0.03
648,390,2,0.04,0.04
649,391,2,0.05,0.03
650,391,2,0.1,0.07
651,393,3,0.04,0.07
